S_c_m_BU_A_127,S_c_m_BU_A_28,S_c_m_BU_A_68,S_c_m_BU_A_135,S_c_m_BU_A_222,S_c_m_BU_A_252,S_c_m_BU_A_270,S_c_m_BU_A_11,S_c_m_BU_A_175,S_c_m_BU_A_178,S_c_m_BU_A_227,S_c_m_BU_A_27,S_c_m_BU_A_32,S_c_m_BU_A_57,S_c_m_BU_A_80,S_c_m_BU_A_100,S_c_m_BU_A_126,S_c_m_BU_A_180,S_c_m_BU_A_191,S_c_m_BU_A_208,S_c_m_BU_A_221,S_c_m_BU_A_234,S_c_m_BU_A_255,S_c_m_BU_A_266,S_c_m_BU_A_288,S_c_m_BU_A_291,S_c_m_BU_A_183,S_c_m_BU_A_314,S_c_m_BU_A_45,S_c_m_BU_A_110,S_c_m_BU_A_290,S_c_m_BU_A_345,S_c_m_BU_A_18,S_c_m_BU_A_71,S_c_m_BU_A_117,S_c_m_BU_A_203,S_c_m_BU_A_190,S_c_m_BU_A_259,S_c_m_BU_A_38,S_c_m_BU_A_46,S_c_m_BU_A_112,S_c_m_BU_A_143,S_c_m_BU_A_193,S_c_m_BU_A_220,S_c_m_BU_A_258,S_c_m_BU_A_275,S_c_m_BU_A_295,S_c_m_BU_A_93,S_c_m_BU_A_332,S_c_m_BU_A_343,S_c_m_BU_A_331,S_c_m_BU_A_333,S_c_m_BU_A_20,S_c_m_BU_A_165,S_c_m_BU_A_294,S_c_m_BU_A_305,S_c_m_BU_A_133,S_c_m_BU_A_306,S_c_m_BU_A_34,S_c_m_BU_A_65,S_c_m_BU_A_98,S_c_m_BU_A_197,S_c_m_BU_A_293,S_c_m_BU_A_310,S_c_m_BU_A_148,S_c_m_BU_A_187,S_c_m_BU_A_120,S_c_m_BU_A_4,S_c_m_BU_A_35,S_c_m_BU_A_243,S_c_m_BU_A_7,S_c_m_BU_A_89,S_c_m_BU_A_329,S_c_m_BU_A_90,S_c_m_BU_A_169,S_c_m_BU_A_307,S_c_m_BU_A_212,S_c_m_BU_A_312,S_c_m_BU_A_103,S_c_m_BU_A_129,S_c_m_BU_A_13,S_c_m_BU_A_104,S_c_m_BU_A_321,S_c_m_BU_A_302,S_c_m_BU_A_19,S_c_m_BU_A_200,S_c_m_BU_A_219,S_c_m_BU_A_225,S_c_m_BU_A_296,S_c_m_BU_A_297,S_c_m_BU_A_311,S_c_m_BU_A_326,S_c_m_BU_A_189,S_c_m_BU_A_264,S_c_m_BU_A_327,S_c_m_BU_A_132,S_c_m_BU_A_16,S_c_m_BU_A_30,S_c_m_BU_A_137,S_c_m_BU_A_142,S_c_m_BU_A_260,S_c_m_BU_A_335,S_c_m_BU_A_25,S_c_m_BU_A_168,S_c_m_BU_A_202,S_c_m_BU_A_77,S_c_m_BU_A_1,S_c_m_BU_A_244,S_c_m_BU_A_40,S_c_m_BU_A_60,S_c_m_BU_A_95,S_c_m_BU_A_115,S_c_m_BU_A_141,S_c_m_BU_A_238,S_c_m_BU_A_33,S_c_m_BU_A_154,S_c_m_BU_A_309,S_c_m_BU_A_74,S_c_m_BU_A_2,S_c_m_BU_A_81,S_c_m_BU_A_198,S_c_m_BU_A_346,S_c_m_BU_A_273,S_c_m_BU_A_177,S_c_m_BU_A_116,S_c_m_BU_A_256,S_c_m_BU_A_96,S_c_m_BU_A_284,S_c_m_BU_A_5,S_c_m_BU_A_232,S_c_m_BU_A_274,S_c_m_BU_A_186,S_c_m_BU_A_109,S_c_m_BU_A_66,S_c_m_BU_A_91,S_c_m_BU_A_231,S_c_m_BU_A_286,S_c_m_BU_A_75,S_c_m_BU_A_247,S_c_m_BU_A_99,S_c_m_BU_A_146,S_c_m_BU_A_195,S_c_m_BU_A_336,S_c_m_BU_A_299,S_c_m_BU_A_163,S_c_m_BU_A_201,S_c_m_BU_A_211,S_c_m_BU_A_245,S_c_m_BU_A_289,S_c_m_BU_A_315,S_c_m_BU_A_22,S_c_m_BU_A_171,S_c_m_BU_A_37,S_c_m_BU_A_48,S_c_m_BU_A_62,S_c_m_BU_A_84,S_c_m_BU_A_136,S_c_m_BU_A_192,S_c_m_BU_A_209,S_c_m_BU_A_230,S_c_m_BU_A_265,S_c_m_BU_A_277,S_c_m_BU_A_280,S_c_m_BU_A_298,S_c_m_BU_A_316,S_c_m_BU_A_330,S_c_m_BU_A_318,S_c_m_BU_A_301,S_c_m_BU_A_152,S_c_m_BU_A_214,S_c_m_BU_A_63,S_c_m_BU_A_85,S_c_m_BU_A_149,S_c_m_BU_A_29,S_c_m_BU_A_166,S_c_m_BU_A_261,S_c_m_BU_A_276,S_c_m_BU_A_300,S_c_m_BU_A_303,S_c_m_BU_A_317,S_c_m_BU_A_94,S_c_m_BU_A_160,S_c_m_BU_A_114,S_c_m_BU_A_147,S_c_m_BU_A_86,S_c_m_BU_A_128,S_c_m_BU_A_145,S_c_m_BU_A_344,S_c_m_BU_A_125,S_c_m_BU_A_70,S_c_m_BU_A_253,S_c_m_BU_A_268,S_c_m_BU_A_278,S_c_m_BU_A_36,S_c_m_BU_A_78,S_c_m_BU_A_106,S_c_m_BU_A_121,S_c_m_BU_A_194,S_c_m_BU_A_9,S_c_m_BU_A_182,S_c_m_BU_A_124,S_c_m_BU_A_26,S_c_m_BU_A_111,S_c_m_BU_A_269,S_c_m_BU_A_172,S_c_m_BU_A_61,S_c_m_BU_A_24,S_c_m_BU_A_42,S_c_m_BU_A_43,S_c_m_BU_A_55,S_c_m_BU_A_87,S_c_m_BU_A_97,S_c_m_BU_A_118,S_c_m_BU_A_130,S_c_m_BU_A_140,S_c_m_BU_A_156,S_c_m_BU_A_173,S_c_m_BU_A_184,S_c_m_BU_A_196,S_c_m_BU_A_224,S_c_m_BU_A_283,S_c_m_BU_A_308,S_c_m_BU_A_339,S_c_m_BU_A_322,S_c_m_BU_A_105,S_c_m_BU_A_44,S_c_m_BU_A_241,S_c_m_BU_A_287,S_c_m_BU_A_279,S_c_m_BU_A_144,S_c_m_BU_A_181,S_c_m_BU_A_324,S_c_m_BU_A_179,S_c_m_BU_A_254,S_c_m_BU_A_167,S_c_m_BU_A_205,S_c_m_BU_A_92,S_c_m_BU_A_101,S_c_m_BU_A_174,S_c_m_BU_A_56,S_c_m_BU_A_213,S_c_m_BU_A_41,S_c_m_BU_A_49,S_c_m_BU_A_88,S_c_m_BU_A_102,S_c_m_BU_A_122,S_c_m_BU_A_157,S_c_m_BU_A_159,S_c_m_BU_A_164,S_c_m_BU_A_170,S_c_m_BU_A_217,S_c_m_BU_A_242,S_c_m_BU_A_257,S_c_m_BU_A_267,S_c_m_BU_A_320,S_c_m_BU_A_210,S_c_m_BU_A_155,S_c_m_BU_A_216,S_c_m_BU_A_347,S_c_m_BU_A_185,S_c_m_BU_A_139,S_c_m_BU_A_215,S_c_m_BU_A_134,S_c_m_BU_A_21,S_c_m_BU_A_82,S_c_m_BU_A_12,S_c_m_BU_A_47,S_c_m_BU_A_341,S_c_m_BU_A_10,S_c_m_BU_A_67,S_c_m_BU_A_313,S_c_m_BU_A_51,S_c_m_BU_A_138,S_c_m_BU_A_235,S_c_m_BU_A_6,S_c_m_BU_A_123,S_c_m_BU_A_207,S_c_m_BU_A_17,S_c_m_BU_A_151,S_c_m_BU_A_282,S_c_m_BU_A_206,S_c_m_BU_A_325,S_c_m_BU_A_53,S_c_m_BU_A_15,S_c_m_BU_A_79,S_c_m_BU_A_236,S_c_m_BU_A_52,S_c_m_BU_A_162,S_c_m_BU_A_237,S_c_m_BU_A_31,S_c_m_BU_A_323,S_c_m_BU_A_204,S_c_m_BU_A_285,S_c_m_BU_A_262,S_c_m_BU_A_319,S_c_m_BU_A_229,S_c_m_BU_A_272,S_c_m_BU_A_271,S_c_m_BU_A_72,S_c_m_BU_A_153,S_c_m_BU_A_150,S_c_m_BU_A_23,S_c_m_BU_A_64,S_c_m_BU_A_3,S_c_m_BU_A_69,S_c_m_BU_A_263,S_c_m_BU_A_54,S_c_m_BU_A_239,S_c_m_BU_A_161,S_c_m_BU_A_226,S_c_m_BU_A_73,S_c_m_BU_A_176,S_c_m_BU_A_304,S_c_m_BU_A_233,S_c_m_BU_A_76,S_c_m_BU_A_246,S_c_m_BU_A_188,S_c_m_BU_A_59,S_c_m_BU_A_83,S_c_m_BU_A_342,S_c_m_BU_A_250,S_c_m_BU_A_281,S_c_m_BU_A_107,S_c_m_BU_A_108,S_c_m_BU_A_113,S_c_m_BU_A_240,S_c_m_BU_A_251,S_c_m_BU_A_334,Reseller
0,41,6,78,949,1,0,3,22,3,25,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,6,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,34,0,42,745,80,0,0,6,133,25,0,0,29,3,270,14,44,56,0,132,1070,0,42,160,143,0,0,0,0,48,0,14,0,0,0,0,0,0,65,24,9,0,33,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,2,0,0,0,384,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,339,1,0,640,0,56,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,23,97,91,10,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,168,4,54,8118,1,0,8,58,0,57,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,13,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,1,5,50,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,10,48,1,0,0,1,5,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,28,1,166,1534,0,0,9,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
